"age_band","records","deaths","complete_case_records","complete_case_deaths","baseline","survey","country"
"1-5",6214,48,6214,48,"previous_primary","SN6DFL","SEN"
"6-11",5978,54,5978,54,"previous_primary","SN6DFL","SEN"
"12-23",5105,29,5105,29,"previous_primary","SN6DFL","SEN"
"24-35",4999,39,4999,39,"previous_primary","SN6DFL","SEN"
"36-47",4743,36,4743,36,"previous_primary","SN6DFL","SEN"
"48-59",4557,18,4557,18,"previous_primary","SN6DFL","SEN"
"<1",6910,164,6910,164,"eligible_MAP","SN6DFL","SEN"
"1-5",6214,48,6214,48,"eligible_MAP","SN6DFL","SEN"
"6-11",5978,54,5978,54,"eligible_MAP","SN6DFL","SEN"
"12-23",5105,29,5105,29,"eligible_MAP","SN6DFL","SEN"
"24-35",4999,39,4999,39,"eligible_MAP","SN6DFL","SEN"
"36-47",4743,36,4743,36,"eligible_MAP","SN6DFL","SEN"
"48-59",4557,18,4557,18,"eligible_MAP","SN6DFL","SEN"
"<1",6910,164,6910,164,"regional_baseline","SN6DFL","SEN"
"1-5",6214,48,6214,48,"regional_baseline","SN6DFL","SEN"
"6-11",5978,54,5978,54,"regional_baseline","SN6DFL","SEN"
"12-23",5105,29,5105,29,"regional_baseline","SN6DFL","SEN"
"24-35",4999,39,4999,39,"regional_baseline","SN6DFL","SEN"
"36-47",4743,36,4743,36,"regional_baseline","SN6DFL","SEN"
"48-59",4557,18,4557,18,"regional_baseline","SN6DFL","SEN"
"<1",6887,149,6887,149,"previous_primary","SN71FL","SEN"
"1-5",6249,55,6249,55,"previous_primary","SN71FL","SEN"
"6-11",6018,39,6018,39,"previous_primary","SN71FL","SEN"
"12-23",5219,49,5219,49,"previous_primary","SN71FL","SEN"
"24-35",5040,41,5040,41,"previous_primary","SN71FL","SEN"
"36-47",4814,28,4814,28,"previous_primary","SN71FL","SEN"
"48-59",4639,12,4639,12,"previous_primary","SN71FL","SEN"
"<1",6887,149,6887,149,"eligible_MAP","SN71FL","SEN"
"1-5",6249,55,6249,55,"eligible_MAP","SN71FL","SEN"
"6-11",6018,39,6018,39,"eligible_MAP","SN71FL","SEN"
"12-23",5219,49,5219,49,"eligible_MAP","SN71FL","SEN"
"24-35",5040,41,5040,41,"eligible_MAP","SN71FL","SEN"
"36-47",4814,28,4814,28,"eligible_MAP","SN71FL","SEN"
"48-59",4639,12,4639,12,"eligible_MAP","SN71FL","SEN"
"<1",6887,149,6887,149,"regional_baseline","SN71FL","SEN"
"1-5",6249,55,6249,55,"regional_baseline","SN71FL","SEN"
"6-11",6018,39,6018,39,"regional_baseline","SN71FL","SEN"
"12-23",5219,49,5219,49,"regional_baseline","SN71FL","SEN"
"24-35",5040,41,5040,41,"regional_baseline","SN71FL","SEN"
"36-47",4814,28,4814,28,"regional_baseline","SN71FL","SEN"
"48-59",4639,12,4639,12,"regional_baseline","SN71FL","SEN"
"<1",7013,168,7013,168,"previous_primary","SN7AFL","SEN"
"1-5",6360,68,6360,68,"previous_primary","SN7AFL","SEN"
"6-11",6084,46,6084,46,"previous_primary","SN7AFL","SEN"
"12-23",5358,45,5358,45,"previous_primary","SN7AFL","SEN"
"24-35",5240,42,5240,42,"previous_primary","SN7AFL","SEN"
"36-47",5095,31,5095,31,"previous_primary","SN7AFL","SEN"
"48-59",5007,21,5007,21,"previous_primary","SN7AFL","SEN"
"<1",7013,168,7013,168,"eligible_MAP","SN7AFL","SEN"
"1-5",6360,68,6360,68,"eligible_MAP","SN7AFL","SEN"
"6-11",6084,46,6084,46,"eligible_MAP","SN7AFL","SEN"
"12-23",5358,45,5358,45,"eligible_MAP","SN7AFL","SEN"
"24-35",5240,42,5240,42,"eligible_MAP","SN7AFL","SEN"
"36-47",5095,31,5095,31,"eligible_MAP","SN7AFL","SEN"
"48-59",5007,21,5007,21,"eligible_MAP","SN7AFL","SEN"
"<1",7013,168,7013,168,"regional_baseline","SN7AFL","SEN"
"1-5",6360,68,6360,68,"regional_baseline","SN7AFL","SEN"
"6-11",6084,46,6084,46,"regional_baseline","SN7AFL","SEN"
"12-23",5358,45,5358,45,"regional_baseline","SN7AFL","SEN"
"24-35",5240,42,5240,42,"regional_baseline","SN7AFL","SEN"
"36-47",5095,31,5095,31,"regional_baseline","SN7AFL","SEN"
"48-59",5007,21,5007,21,"regional_baseline","SN7AFL","SEN"
"<1",6751,160,6751,160,"previous_primary","SN7IFL","SEN"
"1-5",6131,68,6131,68,"previous_primary","SN7IFL","SEN"
"6-11",5826,29,5826,29,"previous_primary","SN7IFL","SEN"
"12-23",5102,30,5102,30,"previous_primary","SN7IFL","SEN"
"24-35",5141,38,5141,38,"previous_primary","SN7IFL","SEN"
"36-47",5004,18,5004,18,"previous_primary","SN7IFL","SEN"
"48-59",4867,16,4867,16,"previous_primary","SN7IFL","SEN"
"<1",6751,160,6751,160,"eligible_MAP","SN7IFL","SEN"
"1-5",6131,68,6131,68,"eligible_MAP","SN7IFL","SEN"
"6-11",5826,29,5826,29,"eligible_MAP","SN7IFL","SEN"
"12-23",5102,30,5102,30,"eligible_MAP","SN7IFL","SEN"
"24-35",5141,38,5141,38,"eligible_MAP","SN7IFL","SEN"
"36-47",5004,18,5004,18,"eligible_MAP","SN7IFL","SEN"
"48-59",4867,16,4867,16,"eligible_MAP","SN7IFL","SEN"
"<1",6751,160,6751,160,"regional_baseline","SN7IFL","SEN"
"1-5",6131,68,6131,68,"regional_baseline","SN7IFL","SEN"
"6-11",5826,29,5826,29,"regional_baseline","SN7IFL","SEN"
"12-23",5102,30,5102,30,"regional_baseline","SN7IFL","SEN"
"24-35",5141,38,5141,38,"regional_baseline","SN7IFL","SEN"
"36-47",5004,18,5004,18,"regional_baseline","SN7IFL","SEN"
"48-59",4867,16,4867,16,"regional_baseline","SN7IFL","SEN"
"<1",12190,347,12190,347,"previous_primary","SN7ZFL","SEN"
"1-5",11054,91,11054,91,"previous_primary","SN7ZFL","SEN"
"6-11",10644,56,10644,56,"previous_primary","SN7ZFL","SEN"
"12-23",9352,63,9352,63,"previous_primary","SN7ZFL","SEN"
"24-35",9388,33,9388,33,"previous_primary","SN7ZFL","SEN"
"36-47",9410,29,9410,29,"previous_primary","SN7ZFL","SEN"
"48-59",9247,23,9247,23,"previous_primary","SN7ZFL","SEN"
"<1",12197,348,12197,348,"eligible_MAP","SN7ZFL","SEN"
"1-5",11061,91,11061,91,"eligible_MAP","SN7ZFL","SEN"
"6-11",10649,56,10649,56,"eligible_MAP","SN7ZFL","SEN"
"12-23",9357,63,9357,63,"eligible_MAP","SN7ZFL","SEN"
"24-35",9393,33,9393,33,"eligible_MAP","SN7ZFL","SEN"
"36-47",9415,29,9415,29,"eligible_MAP","SN7ZFL","SEN"
"48-59",9251,23,9251,23,"eligible_MAP","SN7ZFL","SEN"
"<1",12197,348,12197,348,"regional_baseline","SN7ZFL","SEN"
"1-5",11061,91,11061,91,"regional_baseline","SN7ZFL","SEN"
"6-11",10649,56,10649,56,"regional_baseline","SN7ZFL","SEN"
"12-23",9357,63,9357,63,"regional_baseline","SN7ZFL","SEN"
"24-35",9393,33,9393,33,"regional_baseline","SN7ZFL","SEN"
"36-47",9415,29,9415,29,"regional_baseline","SN7ZFL","SEN"
"48-59",9251,23,9251,23,"regional_baseline","SN7ZFL","SEN"
"<1",6729,154,6729,154,"previous_primary","SN81FL","SEN"
"1-5",6153,55,6153,55,"previous_primary","SN81FL","SEN"
"6-11",5806,25,5806,25,"previous_primary","SN81FL","SEN"
"12-23",5085,32,5085,32,"previous_primary","SN81FL","SEN"
"24-35",5251,20,5251,20,"previous_primary","SN81FL","SEN"
"36-47",5187,18,5187,18,"previous_primary","SN81FL","SEN"
"48-59",5103,14,5103,14,"previous_primary","SN81FL","SEN"
"<1",6729,154,6729,154,"eligible_MAP","SN81FL","SEN"
"1-5",6153,55,6153,55,"eligible_MAP","SN81FL","SEN"
"6-11",5806,25,5806,25,"eligible_MAP","SN81FL","SEN"
"12-23",5085,32,5085,32,"eligible_MAP","SN81FL","SEN"
"24-35",5251,20,5251,20,"eligible_MAP","SN81FL","SEN"
"36-47",5187,18,5187,18,"eligible_MAP","SN81FL","SEN"
"48-59",5103,14,5103,14,"eligible_MAP","SN81FL","SEN"
"<1",6729,154,6729,154,"regional_baseline","SN81FL","SEN"
"1-5",6153,55,6153,55,"regional_baseline","SN81FL","SEN"
"6-11",5806,25,5806,25,"regional_baseline","SN81FL","SEN"
"12-23",5085,32,5085,32,"regional_baseline","SN81FL","SEN"
"24-35",5251,20,5251,20,"regional_baseline","SN81FL","SEN"
"36-47",5187,18,5187,18,"regional_baseline","SN81FL","SEN"
"48-59",5103,14,5103,14,"regional_baseline","SN81FL","SEN"
"<1",6094,139,6094,139,"previous_primary","SN8BFL","SEN"
"1-5",5549,36,5549,36,"previous_primary","SN8BFL","SEN"
"6-11",5276,18,5276,18,"previous_primary","SN8BFL","SEN"
"12-23",4633,21,4633,21,"previous_primary","SN8BFL","SEN"
"24-35",4589,17,4589,17,"previous_primary","SN8BFL","SEN"
"36-47",4645,10,4645,10,"previous_primary","SN8BFL","SEN"
"48-59",4546,2,4546,2,"previous_primary","SN8BFL","SEN"
"<1",6097,139,6097,139,"eligible_MAP","SN8BFL","SEN"
"1-5",5552,36,5552,36,"eligible_MAP","SN8BFL","SEN"
"6-11",5279,18,5279,18,"eligible_MAP","SN8BFL","SEN"
"12-23",4636,21,4636,21,"eligible_MAP","SN8BFL","SEN"
"24-35",4592,17,4592,17,"eligible_MAP","SN8BFL","SEN"
"36-47",4647,10,4647,10,"eligible_MAP","SN8BFL","SEN"
"48-59",4548,2,4548,2,"eligible_MAP","SN8BFL","SEN"
"<1",6097,139,6097,139,"regional_baseline","SN8BFL","SEN"
"1-5",5552,36,5552,36,"regional_baseline","SN8BFL","SEN"
"6-11",5279,18,5279,18,"regional_baseline","SN8BFL","SEN"
"12-23",4636,21,4636,21,"regional_baseline","SN8BFL","SEN"
"24-35",4592,17,4592,17,"regional_baseline","SN8BFL","SEN"
"36-47",4647,10,4647,10,"regional_baseline","SN8BFL","SEN"
"48-59",4548,2,4548,2,"regional_baseline","SN8BFL","SEN"
"<1",10531,257,10531,257,"previous_primary","SN8SFL","SEN"
"1-5",9546,63,9546,63,"previous_primary","SN8SFL","SEN"
"6-11",9347,32,9347,32,"previous_primary","SN8SFL","SEN"
"12-23",8267,13,8267,13,"previous_primary","SN8SFL","SEN"
"24-35",8254,30,8254,30,"previous_primary","SN8SFL","SEN"
"36-47",8072,16,8072,16,"previous_primary","SN8SFL","SEN"
"48-59",7917,11,7917,11,"previous_primary","SN8SFL","SEN"
"<1",10531,257,10531,257,"eligible_MAP","SN8SFL","SEN"
"1-5",9546,63,9546,63,"eligible_MAP","SN8SFL","SEN"
"6-11",9347,32,9347,32,"eligible_MAP","SN8SFL","SEN"
"12-23",8267,13,8267,13,"eligible_MAP","SN8SFL","SEN"
"24-35",8254,30,8254,30,"eligible_MAP","SN8SFL","SEN"
"36-47",8072,16,8072,16,"eligible_MAP","SN8SFL","SEN"
"48-59",7917,11,7917,11,"eligible_MAP","SN8SFL","SEN"
"<1",10531,257,10531,257,"regional_baseline","SN8SFL","SEN"
"1-5",9546,63,9546,63,"regional_baseline","SN8SFL","SEN"
"6-11",9347,32,9347,32,"regional_baseline","SN8SFL","SEN"
"12-23",8267,13,8267,13,"regional_baseline","SN8SFL","SEN"
"24-35",8254,30,8254,30,"regional_baseline","SN8SFL","SEN"
"36-47",8072,16,8072,16,"regional_baseline","SN8SFL","SEN"
"48-59",7917,11,7917,11,"regional_baseline","SN8SFL","SEN"
"<1",5648,212,5648,212,"previous_primary","SL51FL","SLE"
"1-5",4938,116,4938,116,"previous_primary","SL51FL","SLE"
"6-11",4603,124,4603,124,"previous_primary","SL51FL","SLE"
"12-23",3851,87,3851,87,"previous_primary","SL51FL","SLE"
"24-35",4091,61,4091,61,"previous_primary","SL51FL","SLE"
"36-47",4044,35,4044,35,"previous_primary","SL51FL","SLE"
"48-59",4110,18,4110,18,"previous_primary","SL51FL","SLE"
"<1",5659,212,5659,212,"eligible_MAP","SL51FL","SLE"
"1-5",4948,116,4948,116,"eligible_MAP","SL51FL","SLE"
"6-11",4612,124,4612,124,"eligible_MAP","SL51FL","SLE"
"12-23",3859,88,3859,88,"eligible_MAP","SL51FL","SLE"
"24-35",4097,61,4097,61,"eligible_MAP","SL51FL","SLE"
"36-47",4051,35,4051,35,"eligible_MAP","SL51FL","SLE"
"48-59",4118,18,4118,18,"eligible_MAP","SL51FL","SLE"
"<1",5659,212,5659,212,"regional_baseline","SL51FL","SLE"
"1-5",4948,116,4948,116,"regional_baseline","SL51FL","SLE"
"6-11",4612,124,4612,124,"regional_baseline","SL51FL","SLE"
"12-23",3859,88,3859,88,"regional_baseline","SL51FL","SLE"
"24-35",4097,61,4097,61,"regional_baseline","SL51FL","SLE"
"36-47",4051,35,4051,35,"regional_baseline","SL51FL","SLE"
"48-59",4118,18,4118,18,"regional_baseline","SL51FL","SLE"
"<1",12012,441,12012,441,"previous_primary","SL61FL","SLE"
"1-5",10747,268,10747,268,"previous_primary","SL61FL","SLE"
"6-11",10426,283,10426,283,"previous_primary","SL61FL","SLE"
"12-23",8878,231,8878,231,"previous_primary","SL61FL","SLE"
"24-35",8895,174,8895,174,"previous_primary","SL61FL","SLE"
"36-47",8539,80,8539,80,"previous_primary","SL61FL","SLE"
"48-59",8532,55,8532,55,"previous_primary","SL61FL","SLE"
"<1",12022,441,12022,441,"eligible_MAP","SL61FL","SLE"
"1-5",10755,268,10755,268,"eligible_MAP","SL61FL","SLE"
"6-11",10432,284,10432,284,"eligible_MAP","SL61FL","SLE"
"12-23",8883,232,8883,232,"eligible_MAP","SL61FL","SLE"
"24-35",8901,175,8901,175,"eligible_MAP","SL61FL","SLE"
"36-47",8545,80,8545,80,"eligible_MAP","SL61FL","SLE"
"48-59",8538,55,8538,55,"eligible_MAP","SL61FL","SLE"
"<1",12022,441,12022,441,"regional_baseline","SL61FL","SLE"
"1-5",10755,268,10755,268,"regional_baseline","SL61FL","SLE"
"6-11",10432,284,10432,284,"regional_baseline","SL61FL","SLE"
"12-23",8883,232,8883,232,"regional_baseline","SL61FL","SLE"
"24-35",8901,175,8901,175,"regional_baseline","SL61FL","SLE"
"36-47",8545,80,8545,80,"regional_baseline","SL61FL","SLE"
"48-59",8538,55,8538,55,"regional_baseline","SL61FL","SLE"
"<1",9911,294,9911,294,"previous_primary","SL7AFL","SLE"
"1-5",8925,198,8925,198,"previous_primary","SL7AFL","SLE"
"6-11",8659,181,8659,181,"previous_primary","SL7AFL","SLE"
"12-23",7323,120,7323,120,"previous_primary","SL7AFL","SLE"
"24-35",7433,125,7433,125,"previous_primary","SL7AFL","SLE"
"36-47",7434,44,7434,44,"previous_primary","SL7AFL","SLE"
"48-59",7395,35,7395,35,"previous_primary","SL7AFL","SLE"
"<1",9911,294,9911,294,"eligible_MAP","SL7AFL","SLE"
"1-5",8925,198,8925,198,"eligible_MAP","SL7AFL","SLE"
"6-11",8659,181,8659,181,"eligible_MAP","SL7AFL","SLE"
"12-23",7323,120,7323,120,"eligible_MAP","SL7AFL","SLE"
"24-35",7433,125,7433,125,"eligible_MAP","SL7AFL","SLE"
"36-47",7434,44,7434,44,"eligible_MAP","SL7AFL","SLE"
"48-59",7395,35,7395,35,"eligible_MAP","SL7AFL","SLE"
"<1",9911,294,9911,294,"regional_baseline","SL7AFL","SLE"
"1-5",8925,198,8925,198,"regional_baseline","SL7AFL","SLE"
"6-11",8659,181,8659,181,"regional_baseline","SL7AFL","SLE"
"12-23",7323,120,7323,120,"regional_baseline","SL7AFL","SLE"
"24-35",7433,125,7433,125,"regional_baseline","SL7AFL","SLE"
"36-47",7434,44,7434,44,"regional_baseline","SL7AFL","SLE"
"48-59",7395,35,7395,35,"regional_baseline","SL7AFL","SLE"
"<1",1939,29,0,0,"eligible_MAP","ST51FL","STP"
"1-5",1759,17,0,0,"eligible_MAP","ST51FL","STP"
"6-11",1656,16,0,0,"eligible_MAP","ST51FL","STP"
"12-23",1408,6,0,0,"eligible_MAP","ST51FL","STP"
"24-35",1395,11,0,0,"eligible_MAP","ST51FL","STP"
"36-47",1338,8,0,0,"eligible_MAP","ST51FL","STP"
"48-59",1344,5,0,0,"eligible_MAP","ST51FL","STP"
"<1",1979,38,1979,38,"previous_primary","SZ51FL","SWZ"
"1-5",1786,78,1786,78,"previous_primary","SZ51FL","SWZ"
"6-11",1622,40,1622,40,"previous_primary","SZ51FL","SWZ"
"12-23",1337,17,1337,17,"previous_primary","SZ51FL","SWZ"
"24-35",1390,15,1390,15,"previous_primary","SZ51FL","SWZ"
"36-47",1323,6,1323,6,"previous_primary","SZ51FL","SWZ"
"48-59",1288,7,1288,7,"previous_primary","SZ51FL","SWZ"
"<1",2058,38,1982,38,"eligible_MAP","SZ51FL","SWZ"
"1-5",1856,78,1789,78,"eligible_MAP","SZ51FL","SWZ"
"6-11",1702,43,1624,40,"eligible_MAP","SZ51FL","SWZ"
"12-23",1423,18,1340,17,"eligible_MAP","SZ51FL","SWZ"
"24-35",1462,17,1391,15,"eligible_MAP","SZ51FL","SWZ"
"36-47",1402,7,1324,6,"eligible_MAP","SZ51FL","SWZ"
"48-59",1365,8,1289,7,"eligible_MAP","SZ51FL","SWZ"
"<1",1982,38,1982,38,"regional_baseline","SZ51FL","SWZ"
"1-5",1789,78,1789,78,"regional_baseline","SZ51FL","SWZ"
"6-11",1624,40,1624,40,"regional_baseline","SZ51FL","SWZ"
"12-23",1340,17,1340,17,"regional_baseline","SZ51FL","SWZ"
"24-35",1391,15,1391,15,"regional_baseline","SZ51FL","SWZ"
"36-47",1324,6,1324,6,"regional_baseline","SZ51FL","SWZ"
"48-59",1289,7,1289,7,"regional_baseline","SZ51FL","SWZ"
"<1",4325,157,4325,157,"previous_primary","TD41FL","TCD"
"1-5",3669,86,3669,86,"previous_primary","TD41FL","TCD"
"6-11",3428,121,3428,121,"previous_primary","TD41FL","TCD"
"12-23",2775,89,2775,89,"previous_primary","TD41FL","TCD"
"24-35",3055,96,3055,96,"previous_primary","TD41FL","TCD"
"36-47",2662,32,2662,32,"previous_primary","TD41FL","TCD"
"48-59",2770,28,2770,28,"previous_primary","TD41FL","TCD"
"<1",5409,192,4326,157,"eligible_MAP","TD41FL","TCD"
"1-5",4736,108,3670,86,"eligible_MAP","TD41FL","TCD"
"6-11",4537,153,3430,121,"eligible_MAP","TD41FL","TCD"
"12-23",3892,123,2779,91,"eligible_MAP","TD41FL","TCD"
"24-35",3935,118,3056,96,"eligible_MAP","TD41FL","TCD"
"36-47",3763,56,2663,32,"eligible_MAP","TD41FL","TCD"
"48-59",3677,37,2774,28,"eligible_MAP","TD41FL","TCD"
"<1",4326,157,4326,157,"regional_baseline","TD41FL","TCD"
"1-5",3670,86,3670,86,"regional_baseline","TD41FL","TCD"
"6-11",3430,121,3430,121,"regional_baseline","TD41FL","TCD"
"12-23",2779,91,2779,91,"regional_baseline","TD41FL","TCD"
"24-35",3056,96,3056,96,"regional_baseline","TD41FL","TCD"
"36-47",2663,32,2663,32,"regional_baseline","TD41FL","TCD"
"48-59",2774,28,2774,28,"regional_baseline","TD41FL","TCD"
"<1",18042,538,18042,538,"previous_primary","TD71FL","TCD"
"1-5",16113,284,16113,284,"previous_primary","TD71FL","TCD"
"6-11",15554,322,15554,322,"previous_primary","TD71FL","TCD"
"12-23",13947,273,13947,273,"previous_primary","TD71FL","TCD"
"24-35",14455,278,14455,278,"previous_primary","TD71FL","TCD"
"36-47",13977,167,13977,167,"previous_primary","TD71FL","TCD"
"48-59",13927,100,13927,100,"previous_primary","TD71FL","TCD"
"<1",18064,538,18064,538,"eligible_MAP","TD71FL","TCD"
"1-5",16133,284,16133,284,"eligible_MAP","TD71FL","TCD"
"6-11",15571,323,15571,323,"eligible_MAP","TD71FL","TCD"
"12-23",13961,273,13961,273,"eligible_MAP","TD71FL","TCD"
"24-35",14467,278,14467,278,"eligible_MAP","TD71FL","TCD"
"36-47",13988,167,13988,167,"eligible_MAP","TD71FL","TCD"
"48-59",13936,100,13936,100,"eligible_MAP","TD71FL","TCD"
"<1",18064,538,18064,538,"regional_baseline","TD71FL","TCD"
"1-5",16133,284,16133,284,"regional_baseline","TD71FL","TCD"
"6-11",15571,323,15571,323,"regional_baseline","TD71FL","TCD"
"12-23",13961,273,13961,273,"regional_baseline","TD71FL","TCD"
"24-35",14467,278,14467,278,"regional_baseline","TD71FL","TCD"
"36-47",13988,167,13988,167,"regional_baseline","TD71FL","TCD"
"48-59",13936,100,13936,100,"regional_baseline","TD71FL","TCD"
"<1",6257,158,6257,158,"previous_primary","TG61FL","TGO"
"1-5",5667,62,5667,62,"previous_primary","TG61FL","TGO"
"6-11",5376,60,5376,60,"previous_primary","TG61FL","TGO"
"12-23",4564,59,4564,59,"previous_primary","TG61FL","TGO"
"24-35",4673,64,4673,64,"previous_primary","TG61FL","TGO"
"36-47",4652,56,4652,56,"previous_primary","TG61FL","TGO"
"48-59",4647,23,4647,23,"previous_primary","TG61FL","TGO"
"<1",6260,158,6260,158,"eligible_MAP","TG61FL","TGO"
"1-5",5670,62,5670,62,"eligible_MAP","TG61FL","TGO"
"6-11",5379,60,5379,60,"eligible_MAP","TG61FL","TGO"
"12-23",4567,59,4567,59,"eligible_MAP","TG61FL","TGO"
"24-35",4676,64,4676,64,"eligible_MAP","TG61FL","TGO"
"36-47",4654,56,4654,56,"eligible_MAP","TG61FL","TGO"
"48-59",4650,23,4650,23,"eligible_MAP","TG61FL","TGO"
"<1",6260,158,6260,158,"regional_baseline","TG61FL","TGO"
"1-5",5670,62,5670,62,"regional_baseline","TG61FL","TGO"
"6-11",5379,60,5379,60,"regional_baseline","TG61FL","TGO"
"12-23",4567,59,4567,59,"regional_baseline","TG61FL","TGO"
"24-35",4676,64,4676,64,"regional_baseline","TG61FL","TGO"
"36-47",4654,56,4654,56,"regional_baseline","TG61FL","TGO"
"48-59",4650,23,4650,23,"regional_baseline","TG61FL","TGO"
"<1",6805,219,6805,219,"previous_primary","TZ4IFL","TZA"
"1-5",5952,101,5952,101,"previous_primary","TZ4IFL","TZA"
"6-11",5555,92,5555,92,"previous_primary","TZ4IFL","TZA"
"12-23",4583,86,4583,86,"previous_primary","TZ4IFL","TZA"
"24-35",4273,67,4273,67,"previous_primary","TZ4IFL","TZA"
"36-47",4191,34,4191,34,"previous_primary","TZ4IFL","TZA"
"48-59",3855,13,3855,13,"previous_primary","TZ4IFL","TZA"
"<1",8468,269,6805,219,"eligible_MAP","TZ4IFL","TZA"
"1-5",7554,129,5952,101,"eligible_MAP","TZ4IFL","TZA"
"6-11",7120,128,5555,92,"eligible_MAP","TZ4IFL","TZA"
"12-23",6102,113,4583,86,"eligible_MAP","TZ4IFL","TZA"
"24-35",5683,81,4273,67,"eligible_MAP","TZ4IFL","TZA"
"36-47",5482,44,4191,34,"eligible_MAP","TZ4IFL","TZA"
"48-59",5185,21,3855,13,"eligible_MAP","TZ4IFL","TZA"
"<1",6805,219,6805,219,"regional_baseline","TZ4IFL","TZA"
"1-5",5952,101,5952,101,"regional_baseline","TZ4IFL","TZA"
"6-11",5555,92,5555,92,"regional_baseline","TZ4IFL","TZA"
"12-23",4583,86,4583,86,"regional_baseline","TZ4IFL","TZA"
"24-35",4273,67,4273,67,"regional_baseline","TZ4IFL","TZA"
"36-47",4191,34,4191,34,"regional_baseline","TZ4IFL","TZA"
"48-59",3855,13,3855,13,"regional_baseline","TZ4IFL","TZA"
"<1",8031,226,8031,226,"previous_primary","TZ63FL","TZA"
"1-5",7176,77,7176,77,"previous_primary","TZ63FL","TZA"
"6-11",6932,91,6932,91,"previous_primary","TZ63FL","TZA"
"12-23",6096,71,6096,71,"previous_primary","TZ63FL","TZA"
"24-35",5943,41,5943,41,"previous_primary","TZ63FL","TZA"
"36-47",5620,21,5620,21,"previous_primary","TZ63FL","TZA"
"48-59",5327,14,5327,14,"previous_primary","TZ63FL","TZA"
"<1",8031,226,8031,226,"eligible_MAP","TZ63FL","TZA"
"1-5",7176,77,7176,77,"eligible_MAP","TZ63FL","TZA"
"6-11",6932,91,6932,91,"eligible_MAP","TZ63FL","TZA"
"12-23",6096,71,6096,71,"eligible_MAP","TZ63FL","TZA"
"24-35",5943,41,5943,41,"eligible_MAP","TZ63FL","TZA"
"36-47",5620,21,5620,21,"eligible_MAP","TZ63FL","TZA"
"48-59",5327,14,5327,14,"eligible_MAP","TZ63FL","TZA"
"<1",8031,226,8031,226,"regional_baseline","TZ63FL","TZA"
"1-5",7176,77,7176,77,"regional_baseline","TZ63FL","TZA"
"6-11",6932,91,6932,91,"regional_baseline","TZ63FL","TZA"
"12-23",6096,71,6096,71,"regional_baseline","TZ63FL","TZA"
"24-35",5943,41,5943,41,"regional_baseline","TZ63FL","TZA"
"36-47",5620,21,5620,21,"regional_baseline","TZ63FL","TZA"
"48-59",5327,14,5327,14,"regional_baseline","TZ63FL","TZA"
"<1",10192,257,10192,257,"previous_primary","TZ7BFL","TZA"
"1-5",9188,79,9188,79,"previous_primary","TZ7BFL","TZA"
"6-11",8834,72,8834,72,"previous_primary","TZ7BFL","TZA"
"12-23",7417,72,7417,72,"previous_primary","TZ7BFL","TZA"
"24-35",7278,35,7278,35,"previous_primary","TZ7BFL","TZA"
"36-47",7126,30,7126,30,"previous_primary","TZ7BFL","TZA"
"48-59",6880,17,6880,17,"previous_primary","TZ7BFL","TZA"
"<1",10192,257,10192,257,"eligible_MAP","TZ7BFL","TZA"
"1-5",9188,79,9188,79,"eligible_MAP","TZ7BFL","TZA"
"6-11",8834,72,8834,72,"eligible_MAP","TZ7BFL","TZA"
"12-23",7417,72,7417,72,"eligible_MAP","TZ7BFL","TZA"
"24-35",7278,35,7278,35,"eligible_MAP","TZ7BFL","TZA"
"36-47",7127,30,7127,30,"eligible_MAP","TZ7BFL","TZA"
"48-59",6881,17,6881,17,"eligible_MAP","TZ7BFL","TZA"
"<1",10192,257,10192,257,"regional_baseline","TZ7BFL","TZA"
"1-5",9188,79,9188,79,"regional_baseline","TZ7BFL","TZA"
"6-11",8834,72,8834,72,"regional_baseline","TZ7BFL","TZA"
"12-23",7417,72,7417,72,"regional_baseline","TZ7BFL","TZA"
"24-35",7278,35,7278,35,"regional_baseline","TZ7BFL","TZA"
"36-47",7127,30,7127,30,"regional_baseline","TZ7BFL","TZA"
"48-59",6881,17,6881,17,"regional_baseline","TZ7BFL","TZA"
"<1",10796,261,10796,261,"previous_primary","TZ82FL","TZA"
"1-5",9791,51,9791,51,"previous_primary","TZ82FL","TZA"
"6-11",9440,31,9440,31,"previous_primary","TZ82FL","TZA"
"12-23",8192,31,8192,31,"previous_primary","TZ82FL","TZA"
"24-35",7983,21,7983,21,"previous_primary","TZ82FL","TZA"
"36-47",7898,21,7898,21,"previous_primary","TZ82FL","TZA"
"48-59",7623,9,7623,9,"previous_primary","TZ82FL","TZA"
"<1",10796,261,10796,261,"eligible_MAP","TZ82FL","TZA"
"1-5",9791,51,9791,51,"eligible_MAP","TZ82FL","TZA"
"6-11",9440,31,9440,31,"eligible_MAP","TZ82FL","TZA"
"12-23",8192,31,8192,31,"eligible_MAP","TZ82FL","TZA"
"24-35",7983,21,7983,21,"eligible_MAP","TZ82FL","TZA"
"36-47",7898,21,7898,21,"eligible_MAP","TZ82FL","TZA"
"48-59",7623,9,7623,9,"eligible_MAP","TZ82FL","TZA"
"<1",10796,261,10796,261,"regional_baseline","TZ82FL","TZA"
"1-5",9791,51,9791,51,"regional_baseline","TZ82FL","TZA"
"6-11",9440,31,9440,31,"regional_baseline","TZ82FL","TZA"
"12-23",8192,31,8192,31,"regional_baseline","TZ82FL","TZA"
